1.662762e+00	1.663089e+00	1.696041e+00	1.739254e+00	1.799876e+00	1.881143e+00	1.970741e+00	2.070696e+00	2.204588e+00	2.355310e+00	2.524508e+00	2.698655e+00	2.854605e+00	2.989643e+00	3.076080e+00	3.141023e+00	3.161683e+00	3.174585e+00	3.146865e+00	3.125377e+00	3.109220e+00	3.087792e+00	3.066272e+00	3.078113e+00	3.048648e+00	3.062955e+00	3.041470e+00	3.042520e+00	3.050705e+00	3.070477e+00	3.059850e+00	3.040868e+00	2.994417e+00	2.940015e+00	2.861008e+00	2.748093e+00	2.598137e+00	2.411635e+00	2.197495e+00	1.954280e+00	1.716967e+00	1.499675e+00	1.313213e+00	1.160808e+00	1.039109e+00	9.490642e-01	8.915397e-01	8.777127e-01	
1.662760e+00	1.666139e+00	1.700720e+00	1.748862e+00	1.810726e+00	1.889337e+00	1.989257e+00	2.094374e+00	2.227773e+00	2.395005e+00	2.560430e+00	2.731940e+00	2.900702e+00	3.031487e+00	3.113207e+00	3.169162e+00	3.184183e+00	3.191842e+00	3.169575e+00	3.150378e+00	3.125472e+00	3.105035e+00	3.088315e+00	3.069043e+00	3.055108e+00	3.050605e+00	3.062595e+00	3.024690e+00	2.935210e+00	2.963518e+00	3.054007e+00	3.054095e+00	3.015713e+00	2.974975e+00	2.868783e+00	2.760680e+00	2.609872e+00	2.424010e+00	2.207225e+00	1.968932e+00	1.731765e+00	1.513548e+00	1.325408e+00	1.170295e+00	1.046941e+00	9.536770e-01	8.945933e-01	8.777502e-01	
1.662770e+00	1.668467e+00	1.705011e+00	1.755944e+00	1.819643e+00	1.903540e+00	2.002384e+00	2.115201e+00	2.251410e+00	2.420440e+00	2.608880e+00	2.784670e+00	2.940395e+00	3.056640e+00	3.134595e+00	3.191000e+00	3.208322e+00	3.205227e+00	3.188448e+00	3.166465e+00	3.138008e+00	3.115227e+00	3.096418e+00	3.074022e+00	3.074237e+00	3.081970e+00	3.063327e+00	2.961275e+00	3.144183e+00	2.971732e+00	3.001618e+00	3.070432e+00	3.012270e+00	2.966720e+00	2.883647e+00	2.769507e+00	2.616753e+00	2.431350e+00	2.215253e+00	1.978848e+00	1.741440e+00	1.523195e+00	1.334563e+00	1.177790e+00	1.052304e+00	9.577108e-01	8.967892e-01	8.777305e-01	
1.662778e+00	1.670788e+00	1.709036e+00	1.761483e+00	1.829080e+00	1.915229e+00	2.013507e+00	2.133828e+00	2.282878e+00	2.452763e+00	2.645985e+00	2.821752e+00	2.971525e+00	3.097910e+00	3.155457e+00	3.219303e+00	3.225515e+00	3.219907e+00	3.197280e+00	3.165847e+00	3.128245e+00	3.094127e+00	3.081490e+00	3.077520e+00	3.068425e+00	3.062020e+00	3.065330e+00	3.057795e+00	3.027600e+00	3.023460e+00	3.060975e+00	3.050058e+00	3.027215e+00	2.974158e+00	2.889595e+00	2.769122e+00	2.616065e+00	2.429432e+00	2.216250e+00	1.980705e+00	1.745548e+00	1.528905e+00	1.341382e+00	1.184077e+00	1.057173e+00	9.612532e-01	8.981202e-01	8.777253e-01	
1.662768e+00	1.672787e+00	1.712946e+00	1.765882e+00	1.837671e+00	1.924973e+00	2.033741e+00	2.155882e+00	2.308142e+00	2.486973e+00	2.672550e+00	2.847903e+00	2.998897e+00	3.110453e+00	3.193677e+00	3.230710e+00	3.243072e+00	3.230002e+00	3.208175e+00	3.176610e+00	3.186210e+00	3.146197e+00	3.069495e+00	3.072588e+00	3.081395e+00	3.094933e+00	3.089355e+00	3.081440e+00	3.072528e+00	3.072400e+00	3.069908e+00	3.058207e+00	3.029777e+00	2.970562e+00	2.885543e+00	2.763205e+00	2.604475e+00	2.420885e+00	2.210435e+00	1.976860e+00	1.744298e+00	1.530750e+00	1.345128e+00	1.188683e+00	1.061416e+00	9.639625e-01	9.003940e-01	8.777168e-01	
1.662767e+00	1.673640e+00	1.716404e+00	1.771720e+00	1.845867e+00	1.937502e+00	2.051103e+00	2.175384e+00	2.329190e+00	2.515810e+00	2.701935e+00	2.875612e+00	3.023363e+00	3.137408e+00	3.216690e+00	3.266150e+00	3.257942e+00	3.243480e+00	3.216863e+00	3.183288e+00	3.127682e+00	3.090060e+00	3.081173e+00	3.071825e+00	3.051082e+00	3.068270e+00	3.067442e+00	3.074700e+00	3.077777e+00	3.074320e+00	3.069693e+00	3.057518e+00	3.024470e+00	2.970335e+00	2.899040e+00	2.762095e+00	2.589902e+00	2.415080e+00	2.203428e+00	1.971010e+00	1.740042e+00	1.528873e+00	1.345780e+00	1.190701e+00	1.064264e+00	9.672508e-01	9.020045e-01	8.777308e-01	
1.662770e+00	1.674983e+00	1.719684e+00	1.776612e+00	1.854303e+00	1.946409e+00	2.059977e+00	2.193220e+00	2.350415e+00	2.552342e+00	2.730350e+00	2.912950e+00	3.051540e+00	3.159880e+00	3.230990e+00	3.269120e+00	3.268380e+00	3.253610e+00	3.220838e+00	3.186797e+00	3.157458e+00	3.119722e+00	3.092805e+00	3.055302e+00	3.144405e+00	3.047520e+00	3.027353e+00	3.038270e+00	3.067090e+00	3.073993e+00	3.069590e+00	3.072120e+00	3.022720e+00	2.963958e+00	2.897935e+00	2.770625e+00	2.579333e+00	2.409597e+00	2.197398e+00	1.964427e+00	1.733990e+00	1.525807e+00	1.344965e+00	1.191512e+00	1.064966e+00	9.691478e-01	9.030730e-01	8.777358e-01	
1.662766e+00	1.675605e+00	1.722393e+00	1.780849e+00	1.859255e+00	1.955240e+00	2.064774e+00	2.211428e+00	2.373918e+00	2.571223e+00	2.752395e+00	2.933028e+00	3.073765e+00	3.175590e+00	3.269080e+00	3.285188e+00	3.280355e+00	3.254885e+00	3.233890e+00	3.200608e+00	3.155228e+00	3.124705e+00	3.077117e+00	3.069513e+00	3.062368e+00	3.067757e+00	3.132175e+00	3.047537e+00	3.049847e+00	3.057252e+00	3.059452e+00	3.038708e+00	3.007400e+00	2.966800e+00	2.888373e+00	2.768347e+00	2.580032e+00	2.401178e+00	2.188693e+00	1.956390e+00	1.727565e+00	1.520412e+00	1.342402e+00	1.190790e+00	1.065480e+00	9.707157e-01	9.039425e-01	8.777268e-01	
1.662773e+00	1.677738e+00	1.725252e+00	1.784274e+00	1.864541e+00	1.962912e+00	2.078289e+00	2.223434e+00	2.399435e+00	2.593250e+00	2.790050e+00	2.956910e+00	3.084392e+00	3.207615e+00	3.285595e+00	3.322900e+00	3.336880e+00	3.274310e+00	3.238775e+00	3.205035e+00	3.171107e+00	3.132143e+00	3.094400e+00	3.065340e+00	3.048090e+00	3.042265e+00	3.020938e+00	3.032023e+00	3.044780e+00	3.056188e+00	3.057895e+00	3.045455e+00	3.024860e+00	2.976100e+00	2.909210e+00	2.767185e+00	2.594397e+00	2.394985e+00	2.176997e+00	1.948180e+00	1.720135e+00	1.514517e+00	1.338239e+00	1.188808e+00	1.064992e+00	9.712220e-01	9.046975e-01	8.777312e-01	
1.662770e+00	1.677883e+00	1.727238e+00	1.788410e+00	1.869051e+00	1.968051e+00	2.087658e+00	2.235394e+00	2.407520e+00	2.608630e+00	2.806030e+00	2.972923e+00	3.099333e+00	3.266170e+00	3.299065e+00	3.319593e+00	3.309592e+00	3.277462e+00	3.239688e+00	3.200970e+00	3.164157e+00	3.135983e+00	3.053383e+00	3.050312e+00	3.039785e+00	3.035830e+00	3.034738e+00	3.039808e+00	3.050185e+00	3.059823e+00	3.064335e+00	3.058955e+00	3.041310e+00	2.999848e+00	2.916618e+00	2.783120e+00	2.605650e+00	2.391243e+00	2.167475e+00	1.936613e+00	1.711837e+00	1.507923e+00	1.333705e+00	1.185757e+00	1.063671e+00	9.707010e-01	9.046010e-01	8.777215e-01	
1.662768e+00	1.677954e+00	1.728012e+00	1.791930e+00	1.872162e+00	1.974168e+00	2.095933e+00	2.247944e+00	2.423963e+00	2.633153e+00	2.821450e+00	2.992497e+00	3.129840e+00	3.259873e+00	3.322917e+00	3.340185e+00	3.314325e+00	3.280488e+00	3.240860e+00	3.197980e+00	3.151263e+00	3.125815e+00	3.068465e+00	3.051422e+00	3.030355e+00	3.021135e+00	3.028360e+00	3.035553e+00	3.048700e+00	3.067485e+00	3.074302e+00	3.078645e+00	3.063943e+00	3.021975e+00	2.933838e+00	2.799440e+00	2.621655e+00	2.395260e+00	2.155968e+00	1.922740e+00	1.702497e+00	1.501140e+00	1.328599e+00	1.182592e+00	1.061904e+00	9.694385e-01	9.039145e-01	8.777213e-01	
1.662766e+00	1.677994e+00	1.728077e+00	1.793686e+00	1.875535e+00	1.979024e+00	2.101931e+00	2.255832e+00	2.437565e+00	2.644480e+00	2.827250e+00	3.018240e+00	3.165885e+00	3.290713e+00	3.344297e+00	3.342405e+00	3.325037e+00	3.291812e+00	3.249420e+00	3.205445e+00	3.164460e+00	3.131415e+00	3.109548e+00	3.063390e+00	3.043650e+00	3.035337e+00	3.040735e+00	3.051620e+00	3.069070e+00	3.087675e+00	3.103790e+00	3.109275e+00	3.098257e+00	3.049160e+00	2.965388e+00	2.832368e+00	2.645423e+00	2.404298e+00	2.150145e+00	1.911470e+00	1.693110e+00	1.494588e+00	1.323480e+00	1.178994e+00	1.059648e+00	9.678235e-01	9.034935e-01	8.777078e-01	
1.662772e+00	1.678553e+00	1.727406e+00	1.791313e+00	1.876972e+00	1.978005e+00	2.106179e+00	2.264341e+00	2.446035e+00	2.652385e+00	2.866705e+00	3.043697e+00	3.193790e+00	3.298737e+00	3.377788e+00	3.383138e+00	3.342255e+00	3.309457e+00	3.267185e+00	3.225213e+00	3.172197e+00	3.107113e+00	3.141517e+00	3.116347e+00	3.093977e+00	3.075927e+00	3.069475e+00	3.079417e+00	3.096195e+00	3.117855e+00	3.133970e+00	3.145683e+00	3.129915e+00	3.089045e+00	3.004613e+00	2.872245e+00	2.657595e+00	2.418685e+00	2.157948e+00	1.905528e+00	1.684620e+00	1.488500e+00	1.319326e+00	1.175425e+00	1.056925e+00	9.638888e-01	9.023378e-01	8.777075e-01	
1.662759e+00	1.678541e+00	1.724866e+00	1.791703e+00	1.877810e+00	1.979619e+00	2.108854e+00	2.259377e+00	2.455558e+00	2.668583e+00	2.869340e+00	3.058587e+00	3.205620e+00	3.313270e+00	3.357843e+00	3.380418e+00	3.364673e+00	3.346730e+00	3.293625e+00	3.251245e+00	3.156795e+00	3.157717e+00	3.120875e+00	3.147297e+00	3.126273e+00	3.106815e+00	3.113412e+00	3.121173e+00	3.139507e+00	3.158828e+00	3.177210e+00	3.169290e+00	3.159072e+00	3.114270e+00	3.030405e+00	2.888698e+00	2.671415e+00	2.433780e+00	2.167690e+00	1.904735e+00	1.677170e+00	1.483143e+00	1.316732e+00	1.172827e+00	1.053942e+00	9.635980e-01	9.008927e-01	8.777075e-01	
1.662766e+00	1.678395e+00	1.723059e+00	1.786903e+00	1.874976e+00	1.979760e+00	2.109194e+00	2.266465e+00	2.458605e+00	2.677230e+00	2.868537e+00	3.071800e+00	3.214012e+00	3.320837e+00	3.370080e+00	3.377428e+00	3.363828e+00	3.326858e+00	3.290300e+00	3.264342e+00	3.169535e+00	3.258513e+00	3.192832e+00	3.153043e+00	3.137445e+00	3.128097e+00	3.126947e+00	3.131490e+00	3.144745e+00	3.165443e+00	3.185682e+00	3.180030e+00	3.173280e+00	3.125732e+00	3.040105e+00	2.900155e+00	2.700655e+00	2.460123e+00	2.173612e+00	1.904913e+00	1.671930e+00	1.477982e+00	1.314030e+00	1.170404e+00	1.050646e+00	9.621522e-01	8.986112e-01	8.776890e-01	
1.662744e+00	1.678125e+00	1.724851e+00	1.787993e+00	1.872031e+00	1.978921e+00	2.110856e+00	2.267726e+00	2.457707e+00	2.668438e+00	2.885512e+00	3.065625e+00	3.214240e+00	3.319733e+00	3.371775e+00	3.374638e+00	3.343415e+00	3.314447e+00	3.281740e+00	3.247955e+00	3.142572e+00	3.190673e+00	3.164408e+00	3.145837e+00	3.119213e+00	3.109797e+00	3.110115e+00	3.116523e+00	3.130262e+00	3.150990e+00	3.156600e+00	3.171102e+00	3.169763e+00	3.122350e+00	3.038460e+00	2.897425e+00	2.702637e+00	2.452165e+00	2.174875e+00	1.902790e+00	1.667558e+00	1.473323e+00	1.311501e+00	1.167770e+00	1.047749e+00	9.587085e-01	8.970027e-01	8.776645e-01	
1.662741e+00	1.677841e+00	1.723159e+00	1.784802e+00	1.869482e+00	1.976967e+00	2.107651e+00	2.262412e+00	2.449903e+00	2.649002e+00	2.863585e+00	3.045705e+00	3.202422e+00	3.305363e+00	3.352937e+00	3.361083e+00	3.322680e+00	3.283825e+00	3.244582e+00	3.204365e+00	3.180710e+00	3.149320e+00	3.127162e+00	3.103172e+00	3.080770e+00	3.073597e+00	3.070762e+00	3.076975e+00	3.091138e+00	3.110345e+00	3.127995e+00	3.137643e+00	3.133100e+00	3.086642e+00	3.009078e+00	2.878942e+00	2.688287e+00	2.446743e+00	2.171930e+00	1.897705e+00	1.662300e+00	1.469512e+00	1.308486e+00	1.164508e+00	1.044641e+00	9.533173e-01	8.951765e-01	8.776782e-01	
1.662767e+00	1.677635e+00	1.723383e+00	1.782998e+00	1.866373e+00	1.971473e+00	2.102679e+00	2.252338e+00	2.425535e+00	2.628920e+00	2.828613e+00	3.011082e+00	3.166103e+00	3.269068e+00	3.313415e+00	3.321988e+00	3.297467e+00	3.256910e+00	3.216810e+00	3.157563e+00	3.110962e+00	3.123482e+00	3.081283e+00	3.051530e+00	3.031630e+00	3.019782e+00	3.019563e+00	3.030030e+00	3.051405e+00	3.074790e+00	3.096472e+00	3.109002e+00	3.097487e+00	3.057113e+00	2.976780e+00	2.849057e+00	2.667072e+00	2.433275e+00	2.162930e+00	1.890543e+00	1.655558e+00	1.464873e+00	1.304331e+00	1.161288e+00	1.041086e+00	9.497363e-01	8.929068e-01	8.776695e-01	
1.662756e+00	1.676484e+00	1.719258e+00	1.778725e+00	1.861905e+00	1.965564e+00	2.086228e+00	2.241659e+00	2.409038e+00	2.590673e+00	2.800638e+00	2.983425e+00	3.123035e+00	3.228195e+00	3.279180e+00	3.285557e+00	3.258995e+00	3.223265e+00	3.178420e+00	3.136245e+00	3.073500e+00	3.074365e+00	3.039563e+00	3.004345e+00	2.985713e+00	2.979042e+00	2.983493e+00	3.000780e+00	3.022805e+00	3.048952e+00	3.070215e+00	3.079670e+00	3.070265e+00	3.029222e+00	2.948638e+00	2.820645e+00	2.641620e+00	2.412740e+00	2.148380e+00	1.879870e+00	1.647070e+00	1.457855e+00	1.298698e+00	1.156759e+00	1.037281e+00	9.472177e-01	8.905548e-01	8.776375e-01	
1.662755e+00	1.674803e+00	1.715092e+00	1.774567e+00	1.857365e+00	1.959299e+00	2.081908e+00	2.223160e+00	2.390745e+00	2.560128e+00	2.764207e+00	2.943445e+00	3.084872e+00	3.194290e+00	3.238440e+00	3.246280e+00	3.223352e+00	3.186425e+00	3.141978e+00	3.105668e+00	3.066117e+00	3.005230e+00	2.984732e+00	2.969670e+00	2.958563e+00	2.945200e+00	2.964433e+00	2.983445e+00	3.008927e+00	3.032773e+00	3.052630e+00	3.060027e+00	3.046995e+00	3.004420e+00	2.921020e+00	2.791638e+00	2.612723e+00	2.387495e+00	2.129255e+00	1.866285e+00	1.636447e+00	1.449217e+00	1.291860e+00	1.151331e+00	1.033045e+00	9.447835e-01	8.881368e-01	8.776975e-01	
1.662757e+00	1.673637e+00	1.709788e+00	1.770155e+00	1.851924e+00	1.949840e+00	2.065759e+00	2.202585e+00	2.363182e+00	2.555825e+00	2.730132e+00	2.928033e+00	3.064580e+00	3.165375e+00	3.206987e+00	3.212108e+00	3.192633e+00	3.151215e+00	3.117735e+00	3.071425e+00	3.044472e+00	3.011265e+00	2.975475e+00	2.962252e+00	2.950740e+00	2.943792e+00	2.968865e+00	2.986953e+00	3.006780e+00	3.028885e+00	3.045585e+00	3.047987e+00	3.030997e+00	2.983652e+00	2.896312e+00	2.763362e+00	2.584085e+00	2.360180e+00	2.106962e+00	1.849718e+00	1.623420e+00	1.438858e+00	1.283409e+00	1.144824e+00	1.028089e+00	9.421148e-01	8.858072e-01	8.776323e-01	
1.662743e+00	1.672112e+00	1.707953e+00	1.765015e+00	1.843899e+00	1.941343e+00	2.053257e+00	2.178863e+00	2.339468e+00	2.521038e+00	2.721958e+00	2.893453e+00	3.046187e+00	3.135887e+00	3.175955e+00	3.182722e+00	3.167025e+00	3.138748e+00	3.108643e+00	3.081003e+00	3.041893e+00	3.015682e+00	2.982670e+00	2.966932e+00	2.957927e+00	2.966283e+00	2.975452e+00	2.997940e+00	3.019407e+00	3.035485e+00	3.045003e+00	3.042432e+00	3.019730e+00	2.966725e+00	2.874042e+00	2.736713e+00	2.554430e+00	2.331952e+00	2.082863e+00	1.831605e+00	1.609637e+00	1.427733e+00	1.274172e+00	1.137604e+00	1.022765e+00	9.387725e-01	8.832558e-01	8.775775e-01	
1.662762e+00	1.670115e+00	1.702307e+00	1.759079e+00	1.835661e+00	1.930413e+00	2.038284e+00	2.162933e+00	2.320057e+00	2.494800e+00	2.687958e+00	2.863952e+00	3.013378e+00	3.104272e+00	3.149682e+00	3.157917e+00	3.146348e+00	3.125218e+00	3.100357e+00	3.077793e+00	3.046658e+00	3.018593e+00	3.003685e+00	2.988613e+00	2.979992e+00	2.993392e+00	3.004655e+00	3.020873e+00	3.043343e+00	3.053795e+00	3.054830e+00	3.042423e+00	3.011910e+00	2.952305e+00	2.853575e+00	2.712417e+00	2.526350e+00	2.303235e+00	2.058725e+00	1.812450e+00	1.595442e+00	1.415720e+00	1.264315e+00	1.130179e+00	1.017052e+00	9.354640e-01	8.816040e-01	8.776925e-01	
1.662756e+00	1.668029e+00	1.698309e+00	1.753465e+00	1.826530e+00	1.915760e+00	2.023537e+00	2.145120e+00	2.293420e+00	2.466155e+00	2.655312e+00	2.833702e+00	2.981860e+00	3.076002e+00	3.124638e+00	3.138470e+00	3.132495e+00	3.117838e+00	3.102102e+00	3.079325e+00	3.068913e+00	3.053147e+00	3.035270e+00	3.020367e+00	3.017053e+00	3.025247e+00	3.039780e+00	3.056363e+00	3.071837e+00	3.080730e+00	3.074025e+00	3.051278e+00	3.008592e+00	2.938677e+00	2.833642e+00	2.687825e+00	2.499818e+00	2.277605e+00	2.035365e+00	1.795092e+00	1.581512e+00	1.404605e+00	1.254381e+00	1.122637e+00	1.011552e+00	9.317715e-01	8.796380e-01	8.776887e-01	
1.662763e+00	1.665877e+00	1.694345e+00	1.746713e+00	1.816909e+00	1.903074e+00	2.006090e+00	2.125097e+00	2.268623e+00	2.438207e+00	2.618400e+00	2.806502e+00	2.950115e+00	3.045898e+00	3.097612e+00	3.119447e+00	3.122865e+00	3.116503e+00	3.101230e+00	3.094380e+00	3.087295e+00	3.077635e+00	3.066853e+00	3.056938e+00	3.053405e+00	3.059425e+00	3.071365e+00	3.085385e+00	3.096698e+00	3.102638e+00	3.090090e+00	3.061027e+00	3.010147e+00	2.929492e+00	2.817205e+00	2.667033e+00	2.476850e+00	2.254923e+00	2.016113e+00	1.780242e+00	1.570377e+00	1.394590e+00	1.245091e+00	1.114661e+00	1.005823e+00	9.281107e-01	8.776780e-01	8.776683e-01	
